GLOBALEVENTID,SQLDATE,DATEADDED,MonthYear,Year,Actor1Name,Actor1Code,Actor1CountryCode,Actor1Type1Code,Actor2Name,Actor2Code,Actor2CountryCode,Actor2Type1Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,AvgTone,NumMentions,NumSources,NumArticles,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_Type,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,SOURCEURL
1257889646,20250816,20250816150000,202508,2025,DEPUTY,COPGOV,,COP,VOTER,CVL,,CVL,1,051,051,05,1,3.4,1.87165775401069,10,1,10,Benin,BN,1,BN,9.5,2.25,https://thesun.ng/edo-by-election-peaceful-voting-pdp-agent-beaten/
1257889799,20250816,20250816150000,202508,2025,PUBLIC RELATIONS OFFICER,GOV,,GOV,POLICE,COP,,COP,1,010,010,01,1,0.0,-6.84931506849315,7,1,7,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/08/16/by-election-pdp-raises-alarm-over-alleged-abduction-of-ex-senators-sons-in-edo/
1257880249,20250816,20250816131500,202508,2025,CITIZEN,CVL,,CVL,COTONOU,BEN,BEN,,1,043,043,04,1,2.8,-3.33333333333333,10,1,10,Benin,BN,1,BN,9.5,2.25,https://www.afrik.com/gabon-l-inquietude-grandit-autour-des-beninois-de-lambarene
1257927125,20250816,20250816221500,202508,2025,PRINCE,GOV,,GOV,BENIN,BEN,BEN,,0,012,012,01,1,-0.4,0.72674418604651,1,1,1,Benin,BN,1,BN,9.5,2.25,https://thenationonlineng.net/apc-edges-to-victory-in-edo-by-election/
1257927131,20250816,20250816221500,202508,2025,GOVERNOR,GOV,,GOV,VOTER,CVL,,CVL,0,110,110,11,3,-2.0,0.72674418604651,10,1,10,Benin,BN,1,BN,9.5,2.25,https://thenationonlineng.net/apc-edges-to-victory-in-edo-by-election/
1257880171,20250816,20250816131500,202508,2025,COTONOU,BEN,BEN,,CITIZEN,CVL,,CVL,1,042,042,04,1,1.9,-3.33333333333333,10,1,10,Gabon,GB,1,GB,-1.0,11.75,https://www.afrik.com/gabon-l-inquietude-grandit-autour-des-beninois-de-lambarene
1238944673,20250419,20250419181500,202504,2025,GOVERNOR,GOV,,GOV,,,,,1,040,040,04,1,1.0,0.24937655860349,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.thisdaylive.com/index.php/2025/04/19/rotary-district-benin-9141-nominates-percy-okojie-as-district-governor-designate/
1238915806,20250419,20250419131500,202504,2025,BENIN,BENMIL,BEN,MIL,,,,,1,190,190,19,4,-10.0,-7.45341614906832,10,1,10,Benin,BN,1,BN,9.5,2.25,https://fr.allafrica.com/stories/202504190132.html
1238925717,20250419,20250419151500,202504,2025,BENIN,BENGOV,BEN,GOV,,,,,1,020,020,02,1,3.0,4.98084291187739,1,1,1,Benin,BN,1,BN,9.5,2.25,https://silverbirdtv.com/sanwo-olu-congratulates-new-edo-governor-okpebholo/
1238925956,20250419,20250419151500,202504,2025,GOVERNOR,GOV,,GOV,,,,,1,020,020,02,1,3.0,4.98084291187739,6,1,6,Benin,BN,1,BN,9.5,2.25,https://silverbirdtv.com/sanwo-olu-congratulates-new-edo-governor-okpebholo/
1239000508,20250420,20250420063000,202504,2025,,,,,CLERIC,REL,,,1,043,043,04,1,2.8,1.41955835962145,4,1,4,Benin,BN,1,BN,9.5,2.25,https://russian.rt.com/russia/article/1466382-afrikancy-studenty-svyaschennik-kursy
1238937901,20250419,20250419170000,202504,2025,KAZAKHSTAN,KAZ,KAZ,,BENIN,BEN,BEN,,0,013,013,01,1,0.4,4.51306413301663,8,1,8,"Astana, Gorod Astana, Kazakhstan",KZ,4,KZ05,51.1811,71.4278,https://astanatimes.com/2025/04/kazakhstan-and-benin-mark-diplomatic-milestone-with-first-ever-foreign-ministerial-visit/
1238937903,20250419,20250419170000,202504,2025,KAZAKHSTAN,KAZ,KAZ,,BENIN,BEN,BEN,,0,0311,031,03,1,5.2,4.51306413301663,8,1,8,"Astana, Gorod Astana, Kazakhstan",KZ,4,KZ05,51.1811,71.4278,https://astanatimes.com/2025/04/kazakhstan-and-benin-mark-diplomatic-milestone-with-first-ever-foreign-ministerial-visit/
1238937904,20250419,20250419170000,202504,2025,KAZAKHSTAN,KAZ,KAZ,,BENINESE,BENGOV,BEN,GOV,1,043,043,04,1,2.8,4.51306413301663,3,1,3,Benin,BN,1,BN,9.5,2.25,https://astanatimes.com/2025/04/kazakhstan-and-benin-mark-diplomatic-milestone-with-first-ever-foreign-ministerial-visit/
1238937909,20250419,20250419170000,202504,2025,KAZAKHSTAN,KAZGOV,KAZ,GOV,ASTANA,KAZ,KAZ,,1,042,042,04,1,1.9,4.51306413301663,2,1,2,Benin,BN,1,BN,9.5,2.25,https://astanatimes.com/2025/04/kazakhstan-and-benin-mark-diplomatic-milestone-with-first-ever-foreign-ministerial-visit/
1238944889,20250419,20250419181500,202504,2025,ROTARY CLUB,NGO,,NGO,BENIN,BEN,BEN,,1,046,046,04,1,7.0,0.24937655860349,2,1,2,"Edo State, Edo, Nigeria",NI,5,NI37,6.5,6.0,https://www.thisdaylive.com/index.php/2025/04/19/rotary-district-benin-9141-nominates-percy-okojie-as-district-governor-designate/
1238944443,20250419,20250419181500,202504,2025,BENIN,BEN,BEN,,ROTARY CLUB,NGO,,NGO,1,046,046,04,1,7.0,0.24937655860349,6,1,6,"Edo State, Edo, Nigeria",NI,5,NI37,6.5,6.0,https://www.thisdaylive.com/index.php/2025/04/19/rotary-district-benin-9141-nominates-percy-okojie-as-district-governor-designate/
1238944890,20250419,20250419181500,202504,2025,ROTARY CLUB,NGO,,NGO,BENIN,BEN,BEN,,1,046,046,04,1,7.0,0.24937655860349,6,1,6,"Edo State, Edo, Nigeria",NI,5,NI37,6.5,6.0,https://www.thisdaylive.com/index.php/2025/04/19/rotary-district-benin-9141-nominates-percy-okojie-as-district-governor-designate/
1238944705,20250419,20250419181500,202504,2025,GOVERNOR,GOV,,GOV,ROTARY INTERNATIONAL,NGOGOV,,NGO,1,042,042,04,1,1.9,0.24937655860349,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.thisdaylive.com/index.php/2025/04/19/rotary-district-benin-9141-nominates-percy-okojie-as-district-governor-designate/
1238944892,20250419,20250419181500,202504,2025,ROTARY INTERNATIONAL,NGOGOV,,NGO,GOVERNOR,GOV,,GOV,1,043,043,04,1,2.8,0.24937655860349,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.thisdaylive.com/index.php/2025/04/19/rotary-district-benin-9141-nominates-percy-okojie-as-district-governor-designate/
1238943908,20250419,20250419174500,202504,2025,BENIN,BENMIL,BEN,MIL,FIGHTER,UAF,,UAF,1,190,190,19,4,-10.0,-4.18994413407822,10,1,10,Benin,BN,1,BN,9.5,2.25,https://www.alkhabarkw.com/uncategorized/7781.html
1238944261,20250419,20250419174500,202504,2025,FIGHTER,UAF,,UAF,BENIN,BENMIL,BEN,MIL,1,190,190,19,4,-10.0,-4.18994413407822,10,1,10,Benin,BN,1,BN,9.5,2.25,https://www.alkhabarkw.com/uncategorized/7781.html
1238937397,20250419,20250419170000,202504,2025,BENIN,BENGOV,BEN,GOV,KAZAKHSTAN,KAZ,KAZ,,1,051,051,05,1,3.4,4.51306413301663,2,1,2,Benin,BN,1,BN,9.5,2.25,https://astanatimes.com/2025/04/kazakhstan-and-benin-mark-diplomatic-milestone-with-first-ever-foreign-ministerial-visit/
1238937650,20250419,20250419170000,202504,2025,FOREIGN MINIST,GOV,,GOV,BENIN,BEN,BEN,,1,040,040,04,1,1.0,4.51306413301663,2,1,2,Benin,BN,1,BN,9.5,2.25,https://astanatimes.com/2025/04/kazakhstan-and-benin-mark-diplomatic-milestone-with-first-ever-foreign-ministerial-visit/
1238937651,20250419,20250419170000,202504,2025,FOREIGN MINIST,GOV,,GOV,BENIN,BENGOV,BEN,GOV,1,040,040,04,1,1.0,4.51306413301663,6,1,6,Benin,BN,1,BN,9.5,2.25,https://astanatimes.com/2025/04/kazakhstan-and-benin-mark-diplomatic-milestone-with-first-ever-foreign-ministerial-visit/
1238937679,20250419,20250419170000,202504,2025,MINIST,GOV,,GOV,ISLAMIC,MOS,,,0,040,040,04,1,1.0,4.51306413301663,10,1,10,Benin,BN,1,BN,9.5,2.25,https://astanatimes.com/2025/04/kazakhstan-and-benin-mark-diplomatic-milestone-with-first-ever-foreign-ministerial-visit/
1238937908,20250419,20250419170000,202504,2025,KAZAKHSTAN,KAZGOV,KAZ,GOV,BENIN,BEN,BEN,,1,040,040,04,1,1.0,4.51306413301663,2,1,2,Benin,BN,1,BN,9.5,2.25,https://astanatimes.com/2025/04/kazakhstan-and-benin-mark-diplomatic-milestone-with-first-ever-foreign-ministerial-visit/
1238937962,20250419,20250419170000,202504,2025,ISLAMIC,MOS,,,MINIST,GOV,,GOV,0,040,040,04,1,1.0,4.51306413301663,10,1,10,Benin,BN,1,BN,9.5,2.25,https://astanatimes.com/2025/04/kazakhstan-and-benin-mark-diplomatic-milestone-with-first-ever-foreign-ministerial-visit/
1238918954,20250419,20250419134500,202504,2025,BENIN,BEN,BEN,,AMBASSADOR,GOV,,GOV,1,043,043,04,1,2.8,3.09278350515464,10,1,10,Benin,BN,1,BN,9.5,2.25,https://lanouvelletribune.info/2025/04/les-nouveaux-ambassadeurs-beninois-decouvrent-le-potentiel-industriel-de-la-gdiz/
1238919187,20250419,20250419134500,202504,2025,AMBASSADOR,GOV,,GOV,BENIN,BEN,BEN,,1,042,042,04,1,1.9,3.09278350515464,10,1,10,Benin,BN,1,BN,9.5,2.25,https://lanouvelletribune.info/2025/04/les-nouveaux-ambassadeurs-beninois-decouvrent-le-potentiel-industriel-de-la-gdiz/
1238925718,20250419,20250419151500,202504,2025,BENIN,BENGOV,BEN,GOV,GOVERNOR,GOV,,GOV,1,020,020,02,1,3.0,4.98084291187739,1,1,1,Benin,BN,1,BN,9.5,2.25,https://silverbirdtv.com/sanwo-olu-congratulates-new-edo-governor-okpebholo/
1238925970,20250419,20250419151500,202504,2025,GOVERNOR,GOV,,GOV,BENIN,BEN,BEN,,1,020,020,02,1,3.0,4.98084291187739,2,1,2,Benin,BN,1,BN,9.5,2.25,https://silverbirdtv.com/sanwo-olu-congratulates-new-edo-governor-okpebholo/
1238926244,20250419,20250419151500,202504,2025,LAGOS,NGAGOV,NGA,GOV,GOVERNOR,GOV,,GOV,1,010,010,01,1,0.0,4.98084291187739,5,1,5,Benin,BN,1,BN,9.5,2.25,https://silverbirdtv.com/sanwo-olu-congratulates-new-edo-governor-okpebholo/
1238926245,20250419,20250419151500,202504,2025,LAGOS,NGAGOV,NGA,GOV,GOVERNOR,GOV,,GOV,1,051,051,05,1,3.4,4.98084291187739,10,1,10,Benin,BN,1,BN,9.5,2.25,https://silverbirdtv.com/sanwo-olu-congratulates-new-edo-governor-okpebholo/
1238926246,20250419,20250419151500,202504,2025,LAGOS,NGAGOV,NGA,GOV,SENATOR,LEG,,LEG,1,010,010,01,1,0.0,4.98084291187739,5,1,5,Benin,BN,1,BN,9.5,2.25,https://silverbirdtv.com/sanwo-olu-congratulates-new-edo-governor-okpebholo/
1238937900,20250419,20250419170000,202504,2025,KAZAKHSTAN,KAZ,KAZ,,BENIN,BEN,BEN,,0,013,013,01,1,0.4,4.51306413301663,2,1,2,"Astana, Gorod Astana, Kazakhstan",KZ,4,KZ05,51.1811,71.4278,https://astanatimes.com/2025/04/kazakhstan-and-benin-mark-diplomatic-milestone-with-first-ever-foreign-ministerial-visit/
1238937902,20250419,20250419170000,202504,2025,KAZAKHSTAN,KAZ,KAZ,,BENIN,BEN,BEN,,0,0311,031,03,1,5.2,4.51306413301663,2,1,2,"Astana, Gorod Astana, Kazakhstan",KZ,4,KZ05,51.1811,71.4278,https://astanatimes.com/2025/04/kazakhstan-and-benin-mark-diplomatic-milestone-with-first-ever-foreign-ministerial-visit/
1238937670,20250419,20250419170000,202504,2025,FOREIGN MINIST,GOV,,GOV,KAZAKHSTAN,KAZ,KAZ,,1,042,042,04,1,1.9,4.51306413301663,1,1,1,Benin,BN,1,BN,9.5,2.25,https://astanatimes.com/2025/04/kazakhstan-and-benin-mark-diplomatic-milestone-with-first-ever-foreign-ministerial-visit/
1238937906,20250419,20250419170000,202504,2025,KAZAKHSTAN,KAZ,KAZ,,FOREIGN MINIST,GOV,,GOV,1,043,043,04,1,2.8,4.51306413301663,1,1,1,Benin,BN,1,BN,9.5,2.25,https://astanatimes.com/2025/04/kazakhstan-and-benin-mark-diplomatic-milestone-with-first-ever-foreign-ministerial-visit/
1238937394,20250419,20250419170000,202504,2025,BENIN,BEN,BEN,,KAZAKHSTAN,KAZGOV,KAZ,GOV,1,040,040,04,1,1.0,4.51306413301663,2,1,2,"Astana, Gorod Astana, Kazakhstan",KZ,4,KZ05,51.1811,71.4278,https://astanatimes.com/2025/04/kazakhstan-and-benin-mark-diplomatic-milestone-with-first-ever-foreign-ministerial-visit/
1238937395,20250419,20250419170000,202504,2025,BENIN,BENGOV,BEN,GOV,FOREIGN MINIST,GOV,,GOV,1,040,040,04,1,1.0,4.51306413301663,6,1,6,"Astana, Gorod Astana, Kazakhstan",KZ,4,KZ05,51.1811,71.4278,https://astanatimes.com/2025/04/kazakhstan-and-benin-mark-diplomatic-milestone-with-first-ever-foreign-ministerial-visit/
1238937393,20250419,20250419170000,202504,2025,BENIN,BEN,BEN,,FOREIGN MINIST,GOV,,GOV,1,040,040,04,1,1.0,4.51306413301663,2,1,2,Benin,BN,1,BN,9.5,2.25,https://astanatimes.com/2025/04/kazakhstan-and-benin-mark-diplomatic-milestone-with-first-ever-foreign-ministerial-visit/
1238937396,20250419,20250419170000,202504,2025,BENINESE,BENGOV,BEN,GOV,KAZAKHSTAN,KAZ,KAZ,,1,042,042,04,1,1.9,4.51306413301663,3,1,3,Benin,BN,1,BN,9.5,2.25,https://astanatimes.com/2025/04/kazakhstan-and-benin-mark-diplomatic-milestone-with-first-ever-foreign-ministerial-visit/
1238937907,20250419,20250419170000,202504,2025,ASTANA,KAZ,KAZ,,KAZAKHSTAN,KAZGOV,KAZ,GOV,1,043,043,04,1,2.8,4.51306413301663,2,1,2,Benin,BN,1,BN,9.5,2.25,https://astanatimes.com/2025/04/kazakhstan-and-benin-mark-diplomatic-milestone-with-first-ever-foreign-ministerial-visit/
1238944441,20250419,20250419181500,202504,2025,BENIN,BEN,BEN,,ROTARY CLUB,NGO,,NGO,1,046,046,04,1,7.0,0.24937655860349,2,1,2,"Ohordua, Edo, Nigeria",NI,4,NI37,6.52637,6.40922,https://www.thisdaylive.com/index.php/2025/04/19/rotary-district-benin-9141-nominates-percy-okojie-as-district-governor-designate/
1238944888,20250419,20250419181500,202504,2025,ROTARY CLUB,NGO,,NGO,BENIN,BEN,BEN,,1,046,046,04,1,7.0,0.24937655860349,2,1,2,"Ohordua, Edo, Nigeria",NI,4,NI37,6.52637,6.40922,https://www.thisdaylive.com/index.php/2025/04/19/rotary-district-benin-9141-nominates-percy-okojie-as-district-governor-designate/
1238944442,20250419,20250419181500,202504,2025,BENIN,BEN,BEN,,ROTARY CLUB,NGO,,NGO,1,046,046,04,1,7.0,0.24937655860349,2,1,2,"Edo State, Edo, Nigeria",NI,5,NI37,6.5,6.0,https://www.thisdaylive.com/index.php/2025/04/19/rotary-district-benin-9141-nominates-percy-okojie-as-district-governor-designate/
1244526765,20250518,20250518041500,202505,2025,CORRESPONDENT,MED,,MED,,,,,1,042,042,04,1,1.9,-7.54716981132076,1,1,1,Benin,BN,1,BN,9.5,2.25,https://punchng.com/death-scare-oversupply-drag-50kg-rice-price-to-n54000/
1244526766,20250518,20250518041500,202505,2025,CORRESPONDENT,MED,,MED,,,,,1,042,042,04,1,1.9,-7.54716981132076,4,1,4,Benin,BN,1,BN,9.5,2.25,https://punchng.com/death-scare-oversupply-drag-50kg-rice-price-to-n54000/
1244526827,20250518,20250518041500,202505,2025,NIGERIA,NGA,NGA,,,,,,1,163,163,16,4,-8.0,-7.54716981132076,5,1,5,Benin,BN,1,BN,9.5,2.25,https://punchng.com/death-scare-oversupply-drag-50kg-rice-price-to-n54000/
1244565418,20250518,20250518111500,202505,2025,POLICE,COP,,COP,,,,,0,173,173,17,4,-5.0,-7.62886597938145,5,1,5,Benin,BN,1,BN,9.5,2.25,https://www.pulse.ng/articles/news/local/ive-lost-count-of-how-many-children-weve-abducted-for-ritual-suspected-kidnapper-2025051807274033757
1244565433,20250518,20250518111500,202505,2025,GANG,CRM,,CRM,,,,,1,010,010,01,1,0.0,-7.62886597938145,10,1,10,Benin,BN,1,BN,9.5,2.25,https://www.pulse.ng/articles/news/local/ive-lost-count-of-how-many-children-weve-abducted-for-ritual-suspected-kidnapper-2025051807274033757
1244555754,20250518,20250518094500,202505,2025,BENIN,BEN,BEN,,,,,,0,040,040,04,1,1.0,2.8082191780822,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.thecable.ng/strategic-spiritual-intelligence-in-warfare/
1244556283,20250518,20250518094500,202505,2025,PRIEST,REL,,,,,,,0,010,010,01,1,0.0,2.8082191780822,10,1,10,Benin,BN,1,BN,9.5,2.25,https://www.thecable.ng/strategic-spiritual-intelligence-in-warfare/
1244558901,20250518,20250518101500,202505,2025,FRANCE,FRA,FRA,,,,,,1,036,036,03,1,4.0,4.91803278688524,10,1,10,"Abomey, Zou, Benin",BN,4,BN18,7.18286,1.99119,https://www.express.co.uk/travel/articles/2054730/africa-new-museum-benin-project
1244555660,20250518,20250518094500,202505,2025,,,,,BENIN,BEN,BEN,,0,040,040,04,1,1.0,2.8082191780822,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.thecable.ng/strategic-spiritual-intelligence-in-warfare/
1244526828,20250518,20250518041500,202505,2025,NIGERIA,NGA,NGA,,BENIN,BEN,BEN,,0,061,061,06,2,6.4,-7.54716981132076,4,1,4,Benin,BN,1,BN,9.5,2.25,https://punchng.com/death-scare-oversupply-drag-50kg-rice-price-to-n54000/
1244495866,20250517,20250517210000,202505,2025,BENIN,BEN,BEN,,QATAR,QAT,QAT,,1,042,042,04,1,1.9,0.98522167487685,10,1,10,Benin,BN,1,BN,9.5,2.25,http://french.china.org.cn/foreign/txt/2025-05/18/content_117880883.htm
1244565420,20250518,20250518111500,202505,2025,POLICE,COP,,COP,RESIDENTS,CVL,,CVL,0,130,130,13,3,-4.4,-7.62886597938145,10,1,10,Benin,BN,1,BN,9.5,2.25,https://www.pulse.ng/articles/news/local/ive-lost-count-of-how-many-children-weve-abducted-for-ritual-suspected-kidnapper-2025051807274033757
1244565426,20250518,20250518111500,202505,2025,POLICE,COP,,COP,MEDIA,MED,,MED,0,112,112,11,3,-2.0,-7.62886597938145,5,1,5,Benin,BN,1,BN,9.5,2.25,https://www.pulse.ng/articles/news/local/ive-lost-count-of-how-many-children-weve-abducted-for-ritual-suspected-kidnapper-2025051807274033757
1244565427,20250518,20250518111500,202505,2025,POLICE,COP,,COP,MEDIA,MED,,MED,0,181,181,18,4,-9.0,-7.62886597938145,5,1,5,Benin,BN,1,BN,9.5,2.25,https://www.pulse.ng/articles/news/local/ive-lost-count-of-how-many-children-weve-abducted-for-ritual-suspected-kidnapper-2025051807274033757
1244554319,20250518,20250518093000,202505,2025,BENIN,BEN,BEN,,BENIN CITY,NGA,NGA,,1,010,010,01,1,0.0,-6.17977528089888,4,1,4,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/05/18/police-arrest-31-year-old-woman-for-alleged-scamming-of-luxury-boutiques/
1244554403,20250518,20250518093000,202505,2025,POLICE,COP,,COP,BENIN,BEN,BEN,,1,173,173,17,4,-5.0,-6.17977528089888,2,1,2,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/05/18/police-arrest-31-year-old-woman-for-alleged-scamming-of-luxury-boutiques/
1244554765,20250518,20250518093000,202505,2025,SPOKESMAN,MED,,MED,BENIN CITY,NGA,NGA,,1,010,010,01,1,0.0,-6.17977528089888,3,1,3,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/05/18/police-arrest-31-year-old-woman-for-alleged-scamming-of-luxury-boutiques/
1244555755,20250518,20250518094500,202505,2025,BENIN,BEN,BEN,,KINGDOM,GOV,,GOV,0,027,027,02,1,4.0,2.8082191780822,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.thecable.ng/strategic-spiritual-intelligence-in-warfare/
1244555756,20250518,20250518094500,202505,2025,BENIN,BEN,BEN,,KINGDOM,GOV,,GOV,0,040,040,04,1,1.0,2.8082191780822,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.thecable.ng/strategic-spiritual-intelligence-in-warfare/
1244556004,20250518,20250518094500,202505,2025,KINGDOM,GOV,,GOV,BENIN,BEN,BEN,,0,040,040,04,1,1.0,2.8082191780822,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.thecable.ng/strategic-spiritual-intelligence-in-warfare/
1244550821,20250518,20250518090000,202505,2025,POLICE,COP,,COP,SPIRITUALIST,CHROFF020,,,1,173,173,17,4,-5.0,-9.7902097902098,10,1,10,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/05/18/police-arrest-deposed-spiritualist-four-others-with-human-skull-arms-ammunition-in-edo/
1244551018,20250518,20250518090000,202505,2025,PUBLIC RELATIONS OFFICER,GOV,,GOV,PRIEST,REL,,,1,173,173,17,4,-5.0,-9.7902097902098,10,1,10,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/05/18/police-arrest-deposed-spiritualist-four-others-with-human-skull-arms-ammunition-in-edo/
1244551511,20250518,20250518090000,202505,2025,OPERATIVE,SPY,,SPY,SPIRITUALIST,CHROFF020,,,1,173,173,17,4,-5.0,-9.7902097902098,10,1,10,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/05/18/police-arrest-deposed-spiritualist-four-others-with-human-skull-arms-ammunition-in-edo/
1244526829,20250518,20250518041500,202505,2025,NIGERIA,NGA,NGA,,BENIN,BEN,BEN,,0,061,061,06,2,6.4,-7.54716981132076,1,1,1,Benin,BN,1,BN,9.5,2.25,https://punchng.com/death-scare-oversupply-drag-50kg-rice-price-to-n54000/
1244517195,20250518,20250518013000,202505,2025,QATAR,QAT,QAT,,BENIN,BEN,BEN,,1,043,043,04,1,2.8,-2.3121387283237,10,1,10,Benin,BN,1,BN,9.5,2.25,http://french.china.org.cn/foreign/txt/2025-05/18/content_117880904.htm
1244496173,20250517,20250517210000,202505,2025,QATAR,QAT,QAT,,BENIN,BEN,BEN,,1,043,043,04,1,2.8,0.98522167487685,10,1,10,Benin,BN,1,BN,9.5,2.25,http://french.china.org.cn/foreign/txt/2025-05/18/content_117880883.htm
1244558926,20250518,20250518101500,202505,2025,UNITED KINGDOM,GBRGOV,GBR,GOV,BENIN,BEN,BEN,,0,042,042,04,1,1.9,4.91803278688524,6,1,6,"Abomey, Zou, Benin",BN,4,BN18,7.18286,1.99119,https://www.express.co.uk/travel/articles/2054730/africa-new-museum-benin-project
1244558927,20250518,20250518101500,202505,2025,UNITED KINGDOM,GBRGOV,GBR,GOV,BENIN,BEN,BEN,,0,042,042,04,1,1.9,4.91803278688524,2,1,2,United Kingdom,UK,1,UK,54.0,-4.0,https://www.express.co.uk/travel/articles/2054730/africa-new-museum-benin-project
1244516993,20250518,20250518013000,202505,2025,BENIN,BEN,BEN,,QATAR,QAT,QAT,,1,042,042,04,1,1.9,-2.3121387283237,10,1,10,Chad,CD,1,CD,15.0,19.0,http://french.china.org.cn/foreign/txt/2025-05/18/content_117880904.htm
1244558744,20250518,20250518101500,202505,2025,BENIN,BEN,BEN,,UNITED KINGDOM,GBRGOV,GBR,GOV,0,043,043,04,1,2.8,4.91803278688524,6,1,6,"Abomey, Zou, Benin",BN,4,BN18,7.18286,1.99119,https://www.express.co.uk/travel/articles/2054730/africa-new-museum-benin-project
1244558745,20250518,20250518101500,202505,2025,BENIN,BEN,BEN,,UNITED KINGDOM,GBRGOV,GBR,GOV,0,043,043,04,1,2.8,4.91803278688524,2,1,2,United Kingdom,UK,1,UK,54.0,-4.0,https://www.express.co.uk/travel/articles/2054730/africa-new-museum-benin-project
1244558746,20250518,20250518101500,202505,2025,BENIN,BEN,BEN,,UNITED KINGDOM,GBRGOV,GBR,GOV,0,043,043,04,1,2.8,4.91803278688524,2,1,2,United Kingdom,UK,1,UK,54.0,-4.0,https://www.express.co.uk/travel/articles/2054730/africa-new-museum-benin-project
1244558928,20250518,20250518101500,202505,2025,UNITED KINGDOM,GBRGOV,GBR,GOV,BENIN,BEN,BEN,,0,042,042,04,1,1.9,4.91803278688524,2,1,2,United Kingdom,UK,1,UK,54.0,-4.0,https://www.express.co.uk/travel/articles/2054730/africa-new-museum-benin-project
1280863236,20251224,20251224191500,202512,2025,BENIN,BEN,BEN,,,,,,1,043,043,04,1,2.8,-8.93617021276591,2,1,2,"Toyin, Nigeria (general), Nigeria",NI,4,NI00,7.18333,2.95,https://theeagleonline.com.ng/court-awaits-legal-advice-in-murder-charge-against-couple-another/
1280899856,20251225,20251225034500,202512,2025,AFRICA,AFR,AFR,,,,,,0,050,050,05,1,3.5,1.51356993736952,1,1,1,Benin,BN,1,BN,9.5,2.25,https://dnd.com.pk/pakistans-defense-sector-in-2025-azerbaijan-is-top-on-the-agenda/328339/
1280875158,20251224,20251224211500,202512,2025,BENIN,BEN,BEN,,,,,,1,051,051,05,1,3.4,2.13675213675214,10,1,10,Benin,BN,1,BN,9.5,2.25,https://bamada.net/benin-talon-defend-un-bilan-national-globalement-positif
1280914561,20251225,20251225080000,202512,2025,MILITARY,MIL,,MIL,,,,,0,120,120,12,3,-4.0,-5.37000654878847,2,1,2,Benin,BN,1,BN,9.5,2.25,https://dailytrust.com/fighting-a-coup-abroad-while-grappling-with-terrorists-at-home-2/
1280884005,20251224,20251224234500,202512,2025,LAWMAKER,LEG,,LEG,,,,,0,071,071,07,2,7.4,-1.15942028985508,10,1,10,Benin,BN,1,BN,9.5,2.25,https://punchng.com/okpebholo-delivering-life-changing-projects-edo-assembly/
1280863111,20251224,20251224191500,202512,2025,,,,,COTONOU,BEN,BEN,,1,042,042,04,1,1.9,-8.93617021276591,1,1,1,"Toyin, Nigeria (general), Nigeria",NI,4,NI00,7.18333,2.95,https://theeagleonline.com.ng/court-awaits-legal-advice-in-murder-charge-against-couple-another/
1280863822,20251224,20251224191500,202512,2025,NIGERIA,NGA,NGA,,BENIN,BEN,BEN,,1,043,043,04,1,2.8,-8.93617021276591,6,1,6,"Toyin, Nigeria (general), Nigeria",NI,4,NI00,7.18333,2.95,https://theeagleonline.com.ng/court-awaits-legal-advice-in-murder-charge-against-couple-another/
1280899836,20251225,20251225034500,202512,2025,,,,,INSURGENT,REB,,REB,0,195,195,19,4,-10.0,1.51356993736952,4,1,4,Benin,BN,1,BN,9.5,2.25,https://dnd.com.pk/pakistans-defense-sector-in-2025-azerbaijan-is-top-on-the-agenda/328339/
1280863823,20251224,20251224191500,202512,2025,NIGERIA,NGA,NGA,,BENIN,BEN,BEN,,1,043,043,04,1,2.8,-8.93617021276591,2,1,2,Benin,BN,1,BN,9.5,2.25,https://theeagleonline.com.ng/court-awaits-legal-advice-in-murder-charge-against-couple-another/
1280920885,20251225,20251225090000,202512,2025,BENIN,BEN,BEN,,YISRAEL,ISR,ISR,,1,120,120,12,3,-4.0,-0.9933774834437,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.inn.co.il/news/686154
1280914613,20251225,20251225080000,202512,2025,NIGERIA,NGA,NGA,,NIGERIA,NGABUS,NGA,BUS,1,020,020,02,1,3.0,-5.37000654878847,1,1,1,Benin,BN,1,BN,9.5,2.25,https://dailytrust.com/fighting-a-coup-abroad-while-grappling-with-terrorists-at-home-2/
